movie,title,genres
3484,"Ogre, The (Der Unhold) (1996)",Drama
2152,On the Beach (1959),Drama
3178,Railroaded! (1947),Film-Noir
3417,Slaves to the Underground (1997),Comedy|Drama
3518,Song of Freedom (1936),Drama
1773,"Taking of Pelham One Two Three, The (1974)",Action
1992,Volunteers (1985),Comedy
378,JFK (1991),Drama|Mystery
2387,Who's Harry Crumb? (1989),Comedy
2182,Harry and the Hendersons (1987),Comedy
2880,Let's Get Harry (1986),Action|Adventure
3236,Shanghai Surprise (1986),Adventure
2183,Who's That Girl? (1987),Comedy
2790,She-Devil (1989),Comedy
1388,Date with an Angel (1987),Comedy|Fantasy
1994,Blind Date (1987),Comedy|Romance
2821,Nadine (1987),Comedy
711,"Muppet Movie, The (1979)",Children's|Comedy
712,"Great Muppet Caper, The (1981)",Children's|Comedy
713,"Muppets Take Manhattan, The (1984)",Children's|Comedy
714,Sesame Street Presents Follow That Bird (1985),Children's|Comedy
1631,We're Back! A Dinosaur's Story (1993),Animation|Children's
2830,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
2999,Turtle Diary (1985),Drama
1810,Raise the Titanic (1980),Drama|Thriller
1273,Titanic (1953),Action|Drama
966,"Night to Remember, A (1958)",Action|Drama
1190,Captain Horatio Hornblower (1951),Action|Adventure|War
1,Erin Brockovich (2000),Drama
1292,Final Destination (2000),Drama|Thriller
2716,Soft Fruit (1999),Comedy|Drama
1935,"Bear, The (1988)",Adventure
3454,Impact (1949),Crime|Drama
2590,Love Is a Many-Splendored Thing (1955),Romance
2064,"Mirror, The (Zerkalo) (1975)",Drama
1898,"Trial, The (Le Procès) (1963)",Drama
684,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi
103,Thelma & Louise (1991),Action|Drama
3182,Something for Everyone (1970),Comedy|Crime
1966,...And Justice for All (1979),Drama|Thriller
112,Animal House (1978),Comedy
2077,She's Gotta Have It (1986),Comedy|Romance
1899,School Daze (1988),Drama
853,Do the Right Thing (1989),Comedy|Drama
2175,Mo' Better Blues (1990),Drama
1900,Jungle Fever (1991),Drama|Romance
2991,Coogan's Bluff (1968),Crime
2769,"Champ, The (1979)",Drama
1460,Creature Comforts (1990),Animation|Comedy
1988,Death Wish (1974),Action|Drama
2954,Death Wish II (1982),Action|Drama
3385,Death Wish 3 (1985),Action|Drama
1989,Death Wish 4: The Crackdown (1987),Action|Drama
2840,Death Wish V: The Face of Death (1994),Action|Drama
826,Double Indemnity (1944),Crime|Film-Noir
1921,Dying Young (1991),Drama|Romance
3287,Cool as Ice (1991),Drama
1600,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy
1601,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy
1755,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy
891,Red Dawn (1984),Action|War
3298,Band of the Hand (1986),Action
3386,Born American (1986),Action|Drama|Thriller
1602,Bloodsport (1988),Action
2776,Eyes of Laura Mars (1978),Mystery|Thriller
2533,Funny Bones (1995),Comedy
372,"Good Earth, The (1937)",Drama
546,"Good Morning, Vietnam (1987)",Comedy|Drama|War
2887,"Good Mother, The (1988)",Drama
1052,Grumpy Old Men (1993),Comedy
104,Guess Who's Coming to Dinner (1967),Comedy|Drama
1660,Romeo Must Die (2000),Action|Romance
2262,Here on Earth (2000),Drama|Romance
2263,Whatever It Takes (2000),Comedy|Romance
2154,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama
2254,Waking the Dead (1999),Drama
2747,Gothic (1986),Drama|Horror
596,Lord of the Flies (1963),Adventure|Drama|Thriller
980,Modern Times (1936),Comedy
1387,Solar Crisis (1993),Sci-Fi|Thriller
3265,That's Life! (1986),Drama
390,Heart and Souls (1993),Comedy|Fantasy
1086,Hud (1963),Drama|Western
51,"Hustler, The (1961)",Drama
938,Inherit the Wind (1960),Drama
2065,Dersu Uzala (1974),Adventure|Drama
68,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
1940,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy
2508,Retroactive (1997),Sci-Fi|Thriller
2130,"Place in the Sun, A (1951)",Drama|Romance
1395,Jacob's Ladder (1990),Horror|Mystery|Thriller
2022,Empire Records (1995),Comedy|Drama
2117,"Bamba, La (1987)",Drama
576,Ladyhawke (1985),Adventure|Fantasy|Romance
1134,Lucas (1986),Drama
303,High Fidelity (2000),Comedy
3045,Price of Glory (2000),Drama
1645,"Road to El Dorado, The (2000)",Animation|Children's
1296,"Skulls, The (2000)",Thriller
3118,Devil Girl From Mars (1954),Sci-Fi
2446,"Dorado, El (1967)",Western
3443,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi
426,Hook (1991),Adventure|Fantasy
2687,Horror Express (1972),Horror
1822,My Chauffeur (1986),Comedy
3074,"Son of the Sheik, The (1926)",Adventure
727,True Grit (1969),Adventure|Western
2960,Roadside Prophets (1992),Comedy|Drama
2390,Madame Sousatzka (1988),Drama
1856,Max Dugan Returns (1983),Comedy
1023,Midnight Express (1978),Drama
601,Misery (1990),Horror
345,Mr. Saturday Night (1992),Comedy|Drama
227,Murphy's Romance (1985),Comedy|Romance
885,My Life (1993),Drama
630,Solaris (Solyaris) (1972),Drama|Sci-Fi
1117,Network (1976),Comedy|Drama
825,No Way Out (1987),Thriller
886,North Dallas Forty (1979),Comedy|Drama
974,"Odd Couple, The (1968)",Comedy
1533,"Outlaw Josey Wales, The (1976)",Western
1373,Black and White (1999),Drama
593,Frequency (2000),Drama|Thriller
2126,Ready to Rumble (2000),Comedy
1123,Return to Me (2000),Drama|Romance
1687,Rules of Engagement (2000),Drama|Thriller
2515,Joe Gould's Secret (2000),Drama
1872,Me Myself I (2000),Comedy
976,"Bell, Book and Candle (1958)",Comedy|Romance
3215,"Bells, The (1926)",Crime|Drama
1873,"End of Violence, The (1997)",Drama|Thriller
1195,Force 10 from Navarone (1978),Action|War
2875,How to Stuff a Wild Bikini (1965),Comedy
1779,Mystery Train (1989),Comedy|Crime|Drama
3469,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
3289,Taffin (1988),Action|Thriller
977,Arthur (1981),Comedy|Romance
1127,Bachelor Party (1984),Comedy
794,Parenthood (1989),Comedy|Drama
637,Predator (1987),Action|Sci-Fi|Thriller
284,"Prince of Tides, The (1991)",Drama|Romance
1851,"Postman Always Rings Twice, The (1981)",Crime|Thriller
3520,Smoking/No Smoking (1993),Comedy
2899,All the Vermeers in New York (1990),Comedy|Drama|Romance
2301,Freedom for Us (À nous la liberté ) (1931),Comedy
3438,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama
236,28 Days (2000),Comedy
1961,American Psycho (2000),Comedy|Horror|Thriller
237,Keeping the Faith (2000),Comedy|Romance
2989,Where the Money Is (2000),Comedy|Drama
1939,East is East (1999),Comedy
1958,"Filth and the Fury, The (2000)",Documentary
2054,Passion of Mind (1999),Romance|Thriller
3125,Coming Apart (1969),Drama
897,Diner (1982),Comedy|Drama
2507,Shakes the Clown (1991),Comedy
1492,Cabaret (1972),Musical|War
1018,What Ever Happened to Baby Jane? (1962),Drama|Thriller
2158,Prick Up Your Ears (1987),Drama
953,Auntie Mame (1958),Comedy|Drama
1090,Guys and Dolls (1955),Musical
1401,"Hunger, The (1983)",Horror
1133,Marathon Man (1976),Thriller
128,Caddyshack (1980),Comedy
1295,Gossip (2000),Drama|Thriller
970,Love and Basketball (2000),Drama|Romance
1199,U-571 (2000),Action|Thriller
993,"Virgin Suicides, The (1999)",Comedy|Drama
1404,Jennifer 8 (1992),Thriller
2160,Limelight (1952),Drama
2978,Committed (2000),Comedy|Drama
3485,"Crow: Salvation, The (2000)",Action|Horror
2937,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy
254,Where the Heart Is (2000),Comedy|Drama
1097,"Big Kahuna, The (2000)",Comedy|Drama
2025,Bossa Nova (1999),Comedy
2990,Smiling Fish and Goat on Fire (1999),Drama
2505,"Idiots, The (Idioterne) (1998)",Comedy|Drama
2953,"Last September, The (1999)",Drama
1414,Time Code (2000),Drama
2492,Carnosaur (1993),Horror|Sci-Fi
3278,Carnosaur 2 (1995),Horror|Sci-Fi
2916,Defying Gravity (1997),Drama
658,"Hidden, The (1987)",Action|Horror|Sci-Fi
2679,Two Moon Juction (1988),Drama
53,Gladiator (2000),Action|Drama
1924,I Dreamed of Africa (2000),Drama
3104,Up at the Villa (2000),Drama
2055,Human Traffic (1999),Drama
911,Breathless (1983),Action|Drama|Romance|Thriller
2001,"Great Locomotive Chase, The (1956)",Adventure|War
2443,"Idolmaker, The (1980)",Drama
2859,Inferno (1980),Horror
2958,"King of Marvin Gardens, The (1972)",Crime|Drama
2881,"Lords of Flatbush, The (1974)",Comedy
462,Mr. Mom (1983),Comedy|Drama
3446,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi
464,Battlefield Earth (2000),Action|Sci-Fi
1060,Center Stage (2000),Drama
3360,Held Up (2000),Comedy
770,Screwed (2000),Comedy
3060,Whipped (2000),Comedy
2084,Hamlet (2000),Drama
2447,Anchors Aweigh (1945),Comedy|Musical
1385,Blue Hawaii (1961),Comedy|Musical
3217,"Castaway Cowboy, The (1974)",Comedy|Western
3044,G. I. Blues (1960),Musical
3461,"Gay Deceivers, The (1969)",Comedy
234,Gypsy (1962),Musical
1386,King Creole (1958),Drama|Musical
1665,On the Town (1949),Musical
3528,One Little Indian (1973),Comedy|Drama|Western
550,Pee-wee's Big Adventure (1985),Comedy
3422,Regret to Inform (1998),Documentary
2874,Roustabout (1964),Musical
3022,Saludos Amigos (1943),Animation|Children's|Comedy
1212,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
1541,Things Change (1988),Comedy
896,Honeymoon in Vegas (1992),Comedy|Romance
1743,Dinosaur (2000),Animation|Children's
2629,Loser (2000),Comedy|Romance
1293,Road Trip (2000),Comedy
1294,Small Time Crooks (2000),Comedy
3112,"Hollywood Knights, The (1980)",Comedy
1400,"Myth of Fingerprints, The (1997)",Comedy|Drama
2388,"Twelve Chairs, The (1970)",Comedy
335,Mission: Impossible 2 (2000),Action|Thriller
250,Shanghai Noon (2000),Action
2023,Better Living Through Circuitry (1999),Documentary
2779,8 1/2 Women (1999),Comedy
2367,Carnival of Souls (1962),Horror|Thriller
1184,Flying Tigers (1942),Action|Drama|War
1277,"Gold Rush, The (1925)",Comedy
2827,Monsieur Verdoux (1947),Comedy
722,On Her Majesty's Secret Service (1969),Action
1546,Seven Days in May (1964),Thriller
723,"Spy Who Loved Me, The (1977)",Action
3087,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
2656,Vagabond (Sans toit ni loi) (1985),Drama
764,Moonraker (1979),Action|Romance|Sci-Fi
725,"Man with the Golden Gun, The (1974)",Action
2660,"King in New York, A (1957)",Comedy|Drama
3283,"Woman of Paris, A (1923)",Drama
3407,In Old California (1942),Western
1185,"Fighting Seabees, The (1944)",Action|Drama|War
3237,Dark Command (1940),Western
3184,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama
1506,Big Momma's House (2000),Comedy
2925,Running Free (2000),Drama
3458,"Abominable Snowman, The (1957)",Horror|Sci-Fi
2196,American Gigolo (1980),Drama
3514,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror
2646,"Endless Summer, The (1966)",Documentary
1420,"Guns of Navarone, The (1961)",Action|Drama|War
2163,Blow-Out (La Grande Bouffe) (1973),Drama
3516,Lured (1947),Crime
3132,Pandora and the Flying Dutchman (1951),Drama
571,Quatermass and the Pit (1967),Sci-Fi
1823,Quatermass II (1957),Sci-Fi|Thriller
812,Puppet Master (1989),Horror|Sci-Fi|Thriller
813,Puppet Master II (1990),Horror|Sci-Fi|Thriller
2592,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
3349,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
3240,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
3269,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller
467,Romeo and Juliet (1968),Drama|Romance
3023,Stay Tuned (1992),Comedy
2921,"Story of G.I. Joe, The (1945)",War
132,Blazing Saddles (1974),Comedy|Western
1456,Benji (1974),Adventure|Children's
2119,Benji the Hunted (1987),Adventure|Children's
2527,For the Love of Benji (1977),Adventure|Children's
485,White Christmas (1954),Musical
1431,Eraserhead (1977),Drama|Horror
2517,Baraka (1992),Documentary
2003,"Man with the Golden Arm, The (1955)",Drama
1959,"Decline of Western Civilization, The (1981)",Documentary
2166,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
1105,For a Few Dollars More (1965),Western
1037,Magnum Force (1973),Western
947,Blood Simple (1984),Drama|Film-Noir
1239,"Fabulous Baker Boys, The (1989)",Drama|Romance
874,Prizzi's Honor (1985),Comedy|Drama|Romance
922,Flatliners (1990),Thriller
2392,Porky's (1981),Comedy
2801,Porky's II: The Next Day (1983),Comedy
991,Porky's Revenge (1985),Comedy
2802,Private School (1983),Comedy
2657,Class of Nuke 'Em High (1986),Comedy|Horror
1439,"Toxic Avenger, The (1985)",Comedy|Horror
1461,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
2957,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
2498,Night of the Creeps (1986),Comedy|Horror|Sci-Fi
1162,Predator 2 (1990),Action|Sci-Fi|Thriller
818,"Running Man, The (1987)",Action|Adventure|Sci-Fi
244,Starman (1984),Adventure|Drama|Romance|Sci-Fi
648,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
650,Alien Nation (1988),Crime|Drama|Sci-Fi
142,Mad Max (1979),Action|Sci-Fi
651,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
653,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi
2118,Bird on a Wire (1990),Action|Adventure|Romance|Thriller
1545,Angel Heart (1987),Film-Noir|Mystery|Thriller
901,Nine 1/2 Weeks (1986),Drama
1409,Firestarter (1984),Horror|Thriller
2633,Sleepwalkers (1992),Horror
2743,Action Jackson (1988),Action|Comedy
2239,Sarafina! (1992),Drama
1143,Soapdish (1991),Comedy
656,"Long Walk Home, The (1990)",Drama
2888,Clara's Heart (1988),Drama
2184,Burglar (1987),Comedy
2915,Fatal Beauty (1987),Action|Crime
223,Gone in 60 Seconds (2000),Action|Crime
2026,American Pimp (1999),Documentary
1928,Love's Labour's Lost (2000),Comedy|Romance
2162,Sunshine (1999),Drama
3312,Trixie (1999),Comedy
452,Hamlet (1990),Drama
1738,Coming Home (1978),Drama|War
2597,American Pop (1981),Animation|Musical
962,Assault on Precinct 13 (1976),Action|Thriller
1151,Near Dark (1987),Comedy|Horror
1458,One False Move (1991),Thriller
1547,Shaft (1971),Action|Crime
945,"Conversation, The (1974)",Drama|Mystery
2858,Cutter's Way (1981),Drama|Thriller
2496,"Fury, The (1978)",Horror
2030,"Paper Chase, The (1973)",Drama
2823,Prince of the City (1981),Drama
1031,Serpico (1973),Crime|Drama
1739,"Big Carnival, The (1951)",Drama
2796,Lonely Are the Brave (1962),Drama|Western
2525,"Sugarland Express, The (1974)",Drama
2672,Trouble in Paradise (1932),Comedy|Romance
845,Big Trouble in Little China (1986),Action|Comedy
1287,Badlands (1973),Crime|Drama
1682,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War
2264,Boys and Girls (2000),Comedy|Romance
773,Shaft (2000),Action|Crime
669,Titan A.E. (2000),Adventure|Animation|Sci-Fi
2097,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
1430,Jesus' Son (1999),Drama
3505,"Match, The (1999)",Comedy|Romance
2429,Time Regained (Le Temps Retrouvé) (1999),Drama
327,Chicken Run (2000),Animation|Children's|Comedy
777,"Me, Myself and Irene (2000)",Comedy
238,"Patriot, The (2000)",Action|Drama|War
2866,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy
1189,"Perfect Storm, The (2000)",Action|Adventure|Thriller
3168,"Golden Bowl, The (2000)",Drama
3279,Asylum (1972),Horror
1204,Communion (1989),Drama|Sci-Fi|Thriller
2849,Fun and Fancy Free (1947),Animation|Children's|Musical
1912,"Kentucky Fried Movie, The (1977)",Comedy
2470,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama
1161,F/X (1986),Action|Crime|Thriller
1955,F/X 2 (1992),Action|Crime|Thriller
2783,"Hot Spot, The (1990)",Drama|Romance
1960,Missing in Action (1984),Action|War
3390,Missing in Action 2: The Beginning (1985),Action|War
2005,Braddock: Missing in Action III (1988),Action|War
2591,Thunderbolt and Lightfoot (1974),Action
849,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller
2681,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
2643,House Party (1990),Comedy
2745,House Party 2 (1991),Comedy
3027,Make Mine Music (1946),Animation|Children's|Musical
2917,Melody Time (1948),Animation|Children's|Musical
3415,Nekromantik (1987),Comedy|Horror
3480,On Our Merry Way (1948),Comedy|Drama
3053,Rocketship X-M (1950),Sci-Fi
2995,Shaft in Africa (1973),Action|Crime
3201,Shaft's Big Score! (1972),Action|Crime
1661,Croupier (1998),Crime|Drama
1874,"Kid, The (2000)",Comedy
1169,Scary Movie (2000),Comedy|Horror
852,But I'm a Cheerleader (1999),Comedy
996,Shower (Xizhao) (1999),Comedy
1112,Blowup (1966),Drama|Mystery
1507,"Pawnbroker, The (1965)",Drama
2684,Groove (2000),Drama
1913,Footloose (1984),Drama
3028,Duel in the Sun (1946),Western
313,X-Men (2000),Action|Sci-Fi
1459,Chuck & Buck (2000),Comedy|Drama
2757,"Five Senses, The (1999)",Drama
2267,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller
3043,"In Crowd, The (2000)",Thriller
585,What Lies Beneath (2000),Thriller
2918,Pokémon the Movie 2000 (2000),Animation|Children's
3000,Criminal Lovers (Les Amants Criminels) (1999),Drama|Romance
1962,Anatomy of a Murder (1959),Drama|Mystery
1202,Freejack (1992),Action|Sci-Fi
2902,Greaser's Palace (1972),Drama
3268,H.O.T.S. (1979),Comedy
2977,Knightriders (1981),Action|Adventure|Drama
1824,MacKenna's Gold (1969),Western
1203,Sinbad and the Eye of the Tiger (1977),Action|Adventure
1494,Two Women (La Ciociara) (1961),Drama|War
461,What About Bob? (1991),Comedy
3075,White Sands (1992),Drama|Thriller
1495,Breaker Morant (1980),Drama|War
476,Everything You Always Wanted to Know About Sex (1972),Comedy
1943,Interiors (1978),Drama
1237,Love and Death (1975),Comedy
1496,"Official Story, The (La Historia Oficial) (1985)",Drama
3204,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama
3419,Pot O' Gold (1941),Comedy|Musical
1906,Tampopo (1986),Comedy
3420,Thomas and the Magic Railroad (2000),Children's
1156,Nutty Professor II: The Klumps (2000),Comedy
2318,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance
2099,Wonderland (1999),Drama
1925,Autumn in New York (2000),Drama|Romance
1744,Coyote Ugly (2000),Drama
1692,Hollow Man (2000),Horror|Sci-Fi|Thriller
676,Space Cowboys (2000),Action|Sci-Fi
3453,Better Living (1998),Comedy
2908,Psycho Beach Party (2000),Comedy|Horror|Thriller
2058,Saving Grace (2000),Comedy
2691,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror
3069,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi
1970,Bronco Billy (1980),Adventure|Drama|Romance
2935,"Crush, The (1993)",Thriller
964,Kelly's Heroes (1970),Action|Comedy|War
2497,Phantasm II (1988),Horror
2537,Phantasm III: Lord of the Dead (1994),Horror
2538,Phantasm IV: Oblivion (1998),Horror
2499,Pumpkinhead (1988),Horror
1557,Air America (1990),Action|Comedy
2658,Sleepaway Camp (1983),Horror
1041,Steel Magnolias (1989),Drama
3161,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),Drama
2006,Easy Money (1983),Comedy
3113,"Ilsa, She Wolf of the SS (1974)",Horror
2844,Silent Fall (1994),Drama|Thriller
1860,"Spiral Staircase, The (1946)",Thriller
3001,Whatever Happened to Aunt Alice? (1969),Crime|Thriller
2419,I'm the One That I Want (2000),Comedy
1110,"Tao of Steve, The (2000)",Comedy
1973,"Tic Code, The (1998)",Drama
2432,Aimée & Jaguar (1999),Drama|Romance
2570,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance
2420,Bless the Child (2000),Thriller
2034,Cecil B. Demented (2000),Comedy
1948,"Eyes of Tammy Faye, The (2000)",Documentary
2086,"Opportunists, The (1999)",Crime
1290,"Replacements, The (2000)",Comedy
2860,About Adam (2000),Comedy
748,"Cell, The (2000)",Sci-Fi|Thriller
1595,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
2531,"Original Kings of Comedy, The (2000)",Comedy|Documentary
3378,Sunset Strip (2000),Comedy
2266,All the Rage (a.k.a. It's the Rage) (1999),Drama
787,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy
788,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
1726,Our Town (1940),Drama
1077,Shane (1953),Drama|Western
2133,"Suddenly, Last Summer (1959)",Drama
1451,Cat Ballou (1965),Comedy|Western
2066,"Couch in New York, A (1996)",Comedy|Romance
3002,"Devil Rides Out, The (1968)",Horror
2260,Supergirl (1984),Action|Adventure|Fantasy
3052,X: The Unknown (1956),Sci-Fi
632,"Art of War, The (2000)",Action
2961,"Ballad of Ramblin' Jack, The (2000)",Documentary
3383,Bittersweet Motel (2000),Documentary
1505,Bring It On (2000),Comedy
3176,Catfish in Black Bean Sauce (2000),Comedy|Drama
3155,"Crew, The (2000)",Comedy
3170,Love & Sex (2000),Comedy|Romance
2270,Steal This Movie! (2000),Drama
3355,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
3185,Skipped Parts (2000),Drama|Romance
1596,Highlander: Endgame (2000),Action|Adventure|Fantasy
2720,Anatomy (Anatomie) (2000),Horror
1466,Nurse Betty (2000),Comedy|Thriller
2561,Solas (1999),Drama
1787,"Watcher, The (2000)",Crime|Thriller
1700,"Way of the Gun, The (2000)",Crime|Thriller
568,Almost Famous (2000),Comedy|Drama
2539,Bait (2000),Action|Comedy
2771,Crime and Punishment in Suburbia (2000),Comedy|Drama
2348,Duets (2000),Comedy|Drama
2320,Goya in Bordeaux (Goya en Bodeos) (1999),Drama
2032,Urbania (2000),Drama
3441,"Specials, The (2000)",Comedy
3218,Under Suspicion (2000),Crime
2063,Urban Legends: Final Cut (2000),Horror
3011,Woman on Top (2000),Comedy|Romance
1947,Dancer in the Dark (2000),Drama|Musical
1499,Best in Show (2000),Comedy
2711,Beautiful (2000),Comedy|Drama
2983,Barenaked in America (1999),Documentary
1693,"Broken Hearts Club, The (2000)",Drama
2325,Girlfight (2000),Drama
1304,Remember the Titans (2000),Drama
822,Hellraiser (1987),Horror
1442,Hellbound: Hellraiser II (1988),Horror
1837,Hellraiser III: Hell on Earth (1992),Horror
2760,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy
2111,Beach Party (1963),Comedy
2112,Bikini Beach (1964),Comedy
2500,Return of the Fly (1959),Horror|Sci-Fi
2113,Pajama Party (1964),Comedy
2103,Stranger Than Paradise (1984),Comedy
1449,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
687,Fantastic Voyage (1966),Adventure|Sci-Fi
537,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
1561,"Bank Dick, The (1940)",Comedy
1308,"Creature From the Black Lagoon, The (1954)",Horror
3139,"Giant Gila Monster, The (1959)",Horror|Sci-Fi
1309,"Invisible Man, The (1933)",Horror|Sci-Fi
2474,"Killer Shrews, The (1959)",Horror|Sci-Fi
1833,Kronos (1957),Sci-Fi
2650,Kronos (1973),Horror
1745,"Phantom of the Opera, The (1943)",Drama|Thriller
1884,Runaway (1984),Sci-Fi|Thriller
1778,"Slumber Party Massacre, The (1982)",Horror
1244,"Slumber Party Massacre II, The (1987)",Horror
3224,"Slumber Party Massacre III, The (1990)",Horror
3264,Sorority House Massacre (1986),Horror
3342,Sorority House Massacre II (1990),Horror
968,Bamboozled (2000),Comedy
3252,Bootmen (2000),Comedy|Drama
2700,Digimon: The Movie (2000),Adventure|Animation|Children's
1746,Get Carter (2000),Action|Drama|Thriller
2360,Get Carter (1971),Thriller
359,Meet the Parents (2000),Comedy
969,Requiem for a Dream (2000),Drama
2268,Tigerland (2000),Drama
2136,Two Family House (2000),Drama
829,"Contender, The (2000)",Drama|Thriller
